Date,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Saudi riyal,UAE dirham,Thai baht,Korean won,South African rand,Australian dollar
5/20/82,342.5,293.7,82494.0,192.6,421.1,682.8,3213.2,1177.4,1297.1,7990.1,248540.1,370.1,323.9
5/21/82,338.5,290.3,82028.0,188.4,423.3,679.0,3193.7,1175.5,1289.7,7945.0,247136.4,367.2,324.2
5/24/82,329.0,283.0,78885.6,183.2,409.7,651.2,3090.8,1145.0,1225.4,7593.0,239060.3,356.6,315.5
5/25/82,327.9,282.0,78294.3,181.7,403.2,639.8,3035.5,1118.2,1198.0,7423.1,233710.6,349.4,309.0
5/26/82,330.3,284.1,79750.1,183.4,410.4,653.2,3088.7,1139.7,1223.1,7578.6,238606.6,356.7,314.9
5/27/82,324.3,278.9,78126.7,180.4,402.7,639.8,3027.1,1108.4,1198.2,7424.3,233749.7,349.4,308.4
5/28/82,325.3,284.8,79261.7,181.7,404.8,651.7,3072.3,1118.4,1197.3,7471.7,238624.0,351.6,310.1
5/31/82,325.3,284.8,79261.7,181.7,404.8,651.7,3072.3,1118.4,1197.3,7471.7,238624.0,351.6,310.1
6/1/82,318.8,279.1,77630.8,178.3,398.2,643.4,2994.3,1094.3,1175.4,7334.8,234251.5,345.4,304.5
6/2/82,318.5,278.9,77498.9,177.7,394.6,639.8,2948.1,1084.8,1164.0,7263.9,231986.8,344.4,302.4
6/3/82,320.4,280.5,78150.2,178.1,400.1,650.4,2996.5,1103.1,1179.2,7358.5,235008.3,350.3,306.7
6/4/82,318.8,279.1,77585.6,177.5,397.4,644.6,2968.0,1092.0,1168.0,7288.6,232777.3,345.4,304.0
6/7/82,325.3,288.6,79373.6,181.5,404.8,655.9,3012.8,1106.0,1184.4,7360.8,236519.8,352.0,308.7
6/8/82,328.8,291.7,81703.7,184.5,416.4,676.4,3105.2,1134.5,1220.5,7585.4,243739.8,360.4,317.3
6/9/82,326.0,289.3,81306.8,183.8,413.0,672.6,2994.5,1120.3,1210.5,7522.9,241731.5,358.0,313.9
6/10/82,326.8,289.9,81923.9,185.1,414.7,677.6,3099.0,1126.8,1225.2,7614.5,244674.6,362.6,316.1
6/11/82,325.3,288.6,80967.1,183.2,412.4,669.7,3057.7,1119.7,1210.9,7525.6,241817.0,360.2,314.2
6/14/82,320.8,295.2,80916.6,182.5,409.3,669.4,3053.4,1108.8,1187.5,7397.0,240571.6,355.4,311.9
6/15/82,315.0,289.9,79264.2,178.8,401.6,654.5,2980.4,1079.6,1158.6,7217.4,234728.4,350.5,304.5
6/16/82,317.0,291.7,80076.9,181.1,405.8,663.8,2999.4,1087.3,1171.8,7299.6,237402.9,353.7,307.7
6/17/82,309.0,284.4,79836.0,177.2,403.9,663.1,2984.4,1073.6,1165.0,7257.2,236022.3,352.3,304.8
6/18/82,308.8,284.1,78488.2,177.5,396.3,651.9,2931.6,1056.2,1145.3,7134.6,232037.7,346.1,300.1
6/21/82,296.8,280.2,76399.8,171.8,385.9,632.4,2830.7,1018.2,1089.5,6779.2,225736.6,339.6,290.6
6/22/82,304.0,287.0,76962.5,174.6,390.7,637.0,2857.6,1035.6,1097.5,6829.2,227399.3,341.7,294.8
6/23/82,304.0,287.0,77217.3,175.7,390.9,639.1,2858.8,1034.0,1101.1,6851.8,228152.2,344.3,294.2
6/24/82,310.3,292.9,78918.7,178.7,397.6,650.5,2943.0,1063.5,1129.8,7030.5,234101.3,352.9,302.6
6/25/82,305.5,288.5,78291.1,177.1,390.9,644.1,2900.9,1041.8,1116.4,6947.1,231324.8,347.8,298.3
6/28/82,303.8,288.0,78384.9,176.6,392.0,646.7,2890.3,1034.4,1107.4,6939.1,231471.8,349.0,297.8
6/29/82,309.0,293.0,79381.2,178.6,403.3,655.5,2961.2,1062.7,1127.9,7067.1,235739.6,356.4,304.2
6/30/82,317.5,301.0,79918.3,182.1,404.1,656.9,2971.9,1080.5,1131.0,7086.8,232610.9,354.9,306.4
7/1/82,310.3,294.2,79857.5,178.9,400.9,657.5,2968.8,1072.6,1128.9,7073.5,232172.3,356.7,305.5
7/2/82,312.8,296.5,80261.1,180.6,403.0,658.5,2995.3,1076.8,1135.2,7113.2,233477.0,358.6,307.1
7/5/82,315.3,297.7,81333.4,182.6,407.0,666.2,3034.0,1089.3,1162.8,7246.9,236064.6,362.8,311.4
7/6/82,311.0,293.7,80809.3,180.6,405.1,665.2,3010.8,1079.2,1157.9,7216.4,235071.8,361.8,309.2
7/7/82,306.8,289.7,79242.5,178.5,396.0,656.9,2944.5,1051.4,1138.0,7092.5,231034.5,354.3,301.5
7/8/82,313.5,296.0,80202.1,183.6,401.4,668.7,2995.3,1071.8,1157.7,7215.0,235025.8,361.2,307.3
7/9/82,328.5,310.2,82208.9,190.3,411.2,679.7,3078.8,1108.6,1188.0,7403.9,241180.3,371.8,317.1
7/12/82,343.0,322.1,85942.0,197.7,430.1,712.1,3215.3,1166.5,1244.7,7755.3,251989.0,388.5,333.3
7/13/82,352.5,331.0,87208.0,204.5,431.6,721.2,3252.9,1169.2,1254.5,7816.3,253971.6,390.7,335.5
7/14/82,352.8,331.2,90605.6,204.7,449.5,752.7,3387.9,1217.3,1309.3,8157.6,265061.3,406.4,349.7
7/15/82,350.3,328.9,89021.7,203.6,440.0,738.1,3337.6,1193.6,1289.4,8033.2,261019.0,403.0,343.3
7/16/82,347.0,325.8,87804.8,201.5,436.7,727.5,3311.8,1185.8,1280.4,7977.7,259216.3,399.9,341.2
7/19/82,347.5,326.2,89036.1,200.0,441.0,735.3,3343.9,1207.6,1289.4,8037.4,260175.2,400.9,345.5
7/20/82,347.8,326.4,87310.8,199.8,432.4,717.4,3279.6,1180.2,1265.9,7890.6,255422.6,393.8,339.7
7/21/82,366.5,344.0,90915.6,208.8,453.0,743.4,3417.8,1236.2,1318.1,8216.4,265968.2,411.4,355.1
7/22/82,353.0,331.4,90318.9,202.1,451.3,739.2,3405.9,1232.2,1312.4,8181.0,264822.5,407.5,354.2
7/23/82,363.3,341.0,90615.7,205.9,456.7,735.0,3427.7,1249.0,1319.8,8226.5,266297.4,411.9,361.7
7/26/82,352.3,323.8,89604.1,199.6,451.1,725.1,3377.9,1225.4,1308.7,8191.8,261243.9,404.4,353.0
7/27/82,351.3,322.8,88701.0,200.1,443.9,720.8,3344.1,1208.0,1295.5,8109.2,258611.0,399.0,349.6
7/28/82,347.0,318.9,88209.1,199.0,435.8,718.6,3306.5,1191.3,1282.5,8028.0,256020.9,394.7,345.7
7/29/82,342.5,314.8,86959.1,196.8,429.3,711.1,3243.0,1171.0,1265.8,7923.2,252677.0,389.6,341.1
7/30/82,342.9,315.2,88186.9,197.3,429.7,716.3,3265.4,1180.4,1275.0,7981.2,253895.0,393.1,344.8
8/2/82,351.4,326.6,90361.8,200.5,440.1,727.7,3347.1,1211.0,1293.0,8055.2,258999.3,403.6,353.3
8/3/82,349.3,324.6,91535.9,199.2,444.1,735.4,3381.8,1222.9,1304.0,8123.7,261202.4,406.1,357.0
8/4/82,346.3,321.8,90520.8,200.4,435.6,735.2,3341.5,1199.6,1293.8,8060.4,259166.7,399.3,351.1
8/5/82,346.5,322.0,90135.5,201.3,434.8,736.0,3355.3,1193.0,1301.4,8107.1,260670.1,400.9,351.2
8/6/82,344.8,320.4,90137.6,201.3,431.9,737.7,3329.5,1189.3,1299.9,8098.2,260384.0,400.7,350.9
8/9/82,336.0,321.8,88497.3,197.7,423.7,726.1,3243.9,1157.9,1236.4,7707.5,255932.5,393.2,343.4
8/10/82,338.3,324.0,87679.7,197.6,422.7,719.0,3228.4,1161.0,1227.7,7653.5,254138.6,391.1,343.9
8/11/82,333.5,319.4,87713.3,196.6,417.2,718.2,3195.9,1144.5,1221.3,7613.6,252813.9,387.5,340.7
8/12/82,334.8,320.6,87859.8,197.0,419.8,719.7,3201.9,1146.1,1220.6,7609.3,252670.9,387.1,341.8
8/13/82,338.0,323.7,88539.8,198.5,422.6,723.8,3237.5,1163.2,1234.2,7693.9,255481.9,390.4,346.6
8/16/82,341.8,326.8,88953.2,200.7,421.6,727.2,3205.7,1159.9,1238.3,7712.2,255103.6,390.9,346.9
8/17/82,337.8,322.9,89508.5,198.2,421.7,727.0,3230.6,1163.2,1240.5,7726.0,255558.6,392.9,349.2
8/18/82,357.8,342.1,91341.9,207.4,436.7,743.0,3351.7,1214.8,1276.5,7950.3,262978.6,404.6,362.6
8/19/82,356.7,341.0,91866.0,206.9,442.4,752.3,3396.4,1227.1,1292.5,8049.9,266272.5,410.4,367.6
8/20/82,386.5,369.5,96654.9,222.0,468.7,785.9,3613.1,1304.3,1361.4,8479.1,280468.5,432.7,388.0
8/23/82,394.5,369.8,97146.2,225.9,472.0,790.5,3608.3,1309.7,1398.1,8702.7,281577.1,436.2,389.4
8/24/82,407.8,382.3,103544.4,230.7,507.5,840.5,3870.6,1412.0,1489.3,9270.7,299953.4,466.7,415.8
8/25/82,401.0,375.9,99157.2,227.8,486.8,808.3,3725.4,1364.2,1433.5,8923.0,288705.0,446.4,402.7
8/26/82,417.0,390.9,105768.3,236.9,514.9,863.2,3965.7,1439.4,1517.0,9443.3,305537.0,473.9,426.4
8/27/82,418.0,394.5,109085.3,240.7,526.9,891.3,4076.9,1461.4,1560.0,9738.1,315472.7,486.4,439.7
8/30/82,418.0,394.5,109085.3,240.7,526.9,891.3,4076.9,1461.4,1560.0,9738.1,315472.7,486.4,439.7
8/31/82,411.5,388.3,107111.6,239.7,507.4,873.7,3933.3,1423.7,1519.8,9487.4,307333.3,469.3,422.7
9/1/82,405.3,382.4,104749.1,235.5,501.4,857.8,3885.3,1392.9,1496.3,9340.5,302576.4,464.8,417.8
9/2/82,409.8,386.7,104371.3,236.0,504.7,857.4,3893.5,1404.6,1497.6,9348.8,302843.2,466.8,420.5
9/3/82,455.0,429.4,117227.4,263.3,564.2,955.8,4374.7,1569.4,1676.4,10464.9,339000.9,519.6,471.4
9/6/82,474.0,450.2,118292.3,275.4,567.6,968.0,4409.7,1578.3,1684.6,10485.3,342850.1,524.9,473.0
9/7/82,481.0,456.8,125941.4,278.4,606.4,1030.4,4692.1,1684.8,1789.5,11138.3,364200.5,557.5,504.8
9/8/82,458.0,435.0,121744.0,266.0,581.1,998.2,4518.6,1611.3,1724.0,10730.9,350881.0,539.7,485.1
9/9/82,466.0,442.6,123995.2,270.7,588.8,1014.1,4583.7,1642.8,1753.9,10917.1,356969.7,548.4,494.5
9/10/82,453.0,430.2,117747.6,264.8,554.7,961.4,4333.4,1544.1,1658.2,10320.9,337475.2,516.8,466.4
9/13/82,439.0,422.7,116258.1,257.5,544.4,945.8,4258.1,1513.2,1615.2,10129.0,332466.6,508.5,459.9
9/14/82,454.3,437.4,118954.5,266.0,558.0,967.9,4356.2,1556.7,1656.4,10387.0,340934.3,520.5,472.2
9/15/82,443.3,426.8,117197.7,259.6,550.4,953.9,4290.6,1534.3,1630.1,10222.2,335526.0,512.1,466.3
9/16/82,448.5,431.9,117691.2,262.6,551.5,955.7,4309.9,1535.3,1638.8,10276.7,337313.7,516.7,466.7
9/17/82,441.5,425.2,117161.7,257.7,549.4,950.6,4291.6,1533.4,1627.8,10207.8,335050.6,513.2,464.9
9/20/82,424.3,405.0,112328.0,247.4,524.7,910.2,4100.5,1466.5,1565.4,9754.2,320161.7,489.6,445.0
9/21/82,426.5,407.1,112799.8,248.7,523.7,915.3,4101.1,1467.8,1566.8,9762.7,320442.9,490.4,444.9
9/22/82,443.8,423.6,115974.3,258.8,542.2,943.5,4248.1,1518.6,1621.6,10104.3,331655.1,506.1,461.3
9/23/82,435.9,416.0,115815.9,254.7,536.6,940.3,4220.0,1504.6,1609.5,10029.3,329192.7,502.7,457.0
9/24/82,431.0,411.4,117005.5,252.8,541.1,950.2,4233.0,1508.9,1619.8,10093.3,331294.6,505.6,459.9
9/27/82,413.8,399.6,111155.0,243.1,511.7,898.5,4005.7,1424.7,1521.0,9466.7,313523.6,475.3,434.2
9/28/82,410.5,396.4,110467.5,242.3,506.2,892.0,3975.7,1410.3,1510.8,9403.0,311413.8,473.2,431.5
9/29/82,409.8,395.7,111045.9,241.8,509.4,897.1,4013.0,1424.0,1523.7,9483.4,314075.2,477.8,435.8
9/30/82,397.0,383.4,105866.8,234.3,487.5,857.2,3824.8,1356.5,1455.8,9061.0,293222.6,456.2,415.7
10/1/82,402.0,388.2,107014.5,237.0,491.0,864.4,3855.7,1368.8,1465.2,9119.1,295102.9,459.4,419.5
10/4/82,387.5,377.8,107322.5,230.0,485.9,863.5,3801.2,1350.6,1441.7,8972.7,293381.6,456.7,415.1
10/5/82,390.3,380.5,106164.1,231.6,480.3,852.5,3760.9,1332.4,1421.5,8847.0,289272.6,450.8,410.0
10/6/82,404.0,393.9,110226.9,238.7,498.5,881.7,3895.4,1384.7,1471.1,9155.8,299370.6,467.6,425.9
10/7/82,418.5,408.0,112879.3,245.9,515.6,901.4,4025.0,1430.3,1516.3,9437.3,308571.8,482.3,439.6
10/8/82,433.0,422.2,116902.6,253.4,540.3,942.1,4237.4,1508.7,1585.9,9870.1,322723.5,506.1,462.0
10/11/82,430.0,414.1,114219.8,250.3,531.8,921.8,4155.7,1487.8,1588.3,9885.6,317055.7,496.4,454.9
10/12/82,441.3,425.0,116064.7,256.0,541.5,937.5,4236.1,1524.6,1617.5,10067.5,322888.8,507.6,463.9
10/13/82,428.8,412.9,114341.0,250.6,527.5,918.7,4145.7,1480.9,1583.0,9852.7,315998.5,497.0,452.3
10/14/82,448.0,431.5,120105.6,262.5,550.4,962.8,4335.7,1544.8,1655.5,10304.1,330478.9,517.1,472.7
10/15/82,432.5,416.5,117929.9,253.9,537.8,941.3,4228.2,1505.1,1618.4,10073.4,323079.8,505.0,462.4
10/18/82,428.3,415.6,114620.4,250.9,523.6,919.5,4115.1,1468.9,1568.1,9764.3,314526.6,492.8,451.4
10/19/82,441.5,428.5,117851.1,258.6,537.8,945.8,4247.3,1509.8,1614.0,10050.5,323744.8,507.4,464.2
10/20/82,422.0,409.5,116385.1,248.8,527.9,933.4,4172.8,1478.3,1589.6,9898.4,318847.7,497.1,456.2
10/21/82,432.5,419.7,118023.5,255.1,530.0,939.3,4199.5,1486.8,1599.8,9961.9,320891.9,500.9,459.1
10/22/82,428.0,415.4,116561.7,252.1,522.6,926.5,4126.2,1466.2,1575.8,9812.0,316064.4,491.7,452.7
10/25/82,418.6,412.2,116673.4,249.2,516.0,925.1,4093.6,1447.3,1544.8,9639.3,315179.2,491.9,448.5
10/26/82,419.3,412.8,115144.3,249.3,511.2,915.0,4052.7,1436.5,1527.8,9533.5,311717.3,485.9,446.0
10/27/82,417.8,411.4,116415.1,247.9,517.6,926.8,4106.4,1452.1,1545.5,9643.9,315327.2,492.0,450.8
10/28/82,418.3,411.9,115979.6,249.5,512.7,926.0,4075.5,1438.0,1538.9,9602.6,313978.7,487.9,447.7
10/29/82,423.3,416.8,116886.8,252.4,517.1,931.1,4108.4,1450.7,1552.6,9688.1,314301.0,493.8,450.6
11/1/82,427.3,421.0,117802.2,253.9,521.9,936.5,4128.8,1464.5,1563.0,9713.3,316762.2,497.4,455.4
11/2/82,431.0,424.7,118857.8,255.9,526.9,943.3,4189.0,1483.4,1578.7,9810.9,319945.3,502.6,460.5
11/3/82,427.5,421.2,119957.8,254.5,529.4,953.7,4217.5,1489.6,1590.8,9885.7,322385.2,504.2,463.1
11/4/82,424.8,418.5,118191.4,254.8,521.3,947.5,4158.6,1467.4,1575.0,9787.5,319183.1,493.0,455.6
11/5/82,417.5,411.4,116878.4,251.1,517.2,941.1,4132.6,1456.9,1567.6,9742.0,317698.0,488.9,454.0
11/8/82,407.3,408.4,113345.1,246.3,502.7,919.7,3994.4,1415.3,1510.3,9400.7,310458.5,474.9,440.2
11/9/82,409.3,410.4,111391.6,246.5,499.2,908.3,3993.3,1407.8,1500.7,9341.1,308490.4,471.6,437.1
11/10/82,411.0,412.1,110337.3,247.1,502.8,913.3,4007.6,1418.6,1504.9,9366.9,309343.0,472.2,437.6
11/11/82,401.3,402.3,108742.5,242.2,499.1,907.6,3972.6,1404.1,1496.5,9315.2,307634.2,467.7,433.5
11/12/82,398.0,399.1,107166.6,240.7,489.1,888.4,3911.2,1374.3,1469.9,9149.1,302149.4,458.5,424.8
11/15/82,403.3,407.2,108180.2,246.8,493.9,898.0,3968.3,1390.8,1484.6,9256.0,309194.9,463.4,430.3
11/16/82,407.5,411.5,106604.2,251.2,495.7,882.4,3972.5,1391.5,1493.7,9312.9,311097.4,460.9,429.4
11/17/82,412.5,416.6,108626.4,257.7,505.1,908.4,4071.3,1417.2,1545.5,9635.9,321887.1,469.8,437.2
11/18/82,408.5,412.5,107596.9,254.8,501.4,900.5,4007.4,1406.5,1530.9,9544.6,318836.5,464.9,434.3
11/19/82,417.6,421.7,107490.9,257.1,509.2,909.3,4055.2,1432.5,1539.4,9597.8,320614.1,468.4,440.6
11/22/82,410.5,405.4,105326.9,257.5,506.5,905.5,4049.7,1421.8,1517.7,9463.2,323826.1,465.3,435.1
11/23/82,406.0,401.0,104123.8,254.5,496.1,887.8,3963.3,1392.0,1484.9,9258.3,316812.8,454.1,427.2
11/24/82,409.3,404.2,101346.5,256.0,496.9,876.8,3953.9,1393.4,1481.4,9236.3,316061.9,453.0,425.5
11/25/82,410.5,405.4,102307.3,259.2,506.7,886.5,4047.0,1412.0,1516.2,9453.7,323500.6,459.9,430.5
11/26/82,417.8,412.6,103490.0,262.2,512.0,889.5,4020.1,1422.6,1520.3,9479.0,324366.5,462.3,433.8
11/29/82,434.0,421.3,107191.8,270.1,531.0,913.3,4159.7,1475.0,1574.6,9812.6,333043.7,475.8,448.5
11/30/82,436.0,423.2,107083.0,268.6,530.3,908.6,4127.6,1468.0,1557.5,9706.0,318880.1,473.4,448.8
12/1/82,440.3,427.4,109831.1,270.3,546.6,933.5,4248.2,1517.0,1595.5,9942.9,326661.5,483.9,458.4
12/2/82,446.3,433.2,108557.9,273.5,539.5,916.7,4199.0,1500.3,1577.0,9827.6,322874.6,480.4,453.3
12/3/82,441.3,428.3,108630.8,268.9,544.5,914.4,4249.3,1519.0,1585.8,9882.9,324689.0,480.4,457.1
12/6/82,445.3,427.7,108665.6,274.8,549.8,918.5,4283.8,1530.8,1634.0,10158.5,330512.5,482.8,461.6
12/7/82,454.5,436.6,111122.6,278.4,570.2,942.9,4412.2,1572.5,1677.2,10427.6,339265.8,498.4,472.6
12/8/82,445.0,427.5,108746.4,273.4,557.5,928.8,4381.1,1544.3,1649.7,10256.4,333696.7,486.6,468.0
12/9/82,437.5,420.3,108567.5,271.2,548.5,924.5,4286.5,1520.8,1639.7,10194.2,331674.4,482.4,459.5
12/10/82,435.8,418.6,107811.5,270.1,542.7,915.6,4267.9,1510.5,1626.2,10110.5,328949.1,479.2,456.0
12/13/82,438.8,429.6,108170.8,273.5,542.5,929.2,4253.0,1509.8,1612.0,10043.1,330671.5,481.0,457.3
12/14/82,449.4,440.0,109832.3,278.2,555.4,935.7,4358.3,1549.3,1638.9,10210.2,336175.6,489.0,468.3
12/15/82,437.5,428.4,106640.2,271.4,538.9,909.1,4234.9,1498.2,1591.2,9913.5,326405.1,474.9,453.4
12/16/82,440.3,431.1,107414.1,271.5,547.0,905.3,4267.7,1516.9,1604.8,9998.1,329190.5,479.0,456.6
12/17/82,437.0,427.9,107182.1,271.6,544.5,900.7,4291.1,1521.1,1613.6,10052.9,330996.5,477.3,458.4
12/20/82,440.3,420.7,107614.4,272.9,544.6,895.2,4260.9,1515.6,1617.8,10105.9,330222.9,477.9,456.4
12/21/82,442.3,422.6,107049.6,275.9,546.6,894.2,4312.2,1522.0,1632.1,10195.2,333140.1,479.1,456.6
12/22/82,447.3,427.4,107778.0,278.0,555.0,903.7,4354.9,1544.5,1649.5,10304.4,336707.1,484.9,462.0
12/23/82,445.8,426.0,106005.1,279.1,554.6,896.9,4345.2,1531.9,1652.3,10321.6,337268.9,482.6,460.2
12/24/82,445.8,426.0,106679.3,277.6,555.7,900.6,4329.7,1544.6,1654.1,10332.8,337637.0,485.3,461.1
12/27/82,445.8,426.0,106679.3,277.6,555.7,900.6,4329.7,1544.6,1654.1,10332.8,337637.0,485.3,461.1
12/28/82,445.8,426.0,106679.3,277.6,555.7,900.6,4329.7,1544.6,1654.1,10332.8,337637.0,485.3,461.1
12/29/82,460.5,440.1,104475.4,283.0,555.2,892.5,4307.2,1543.1,1632.7,10199.5,333279.0,482.0,456.5
12/30/82,456.9,436.6,104968.2,281.8,554.2,896.2,4321.8,1542.6,1638.3,10234.1,334409.9,482.0,457.2
12/31/82,456.9,429.9,105366.4,282.5,551.2,899.8,4320.0,1543.1,1642.3,10240.0,335836.8,482.6,456.8
1/3/83,456.9,429.9,105366.4,282.5,551.2,894.2,4320.0,1543.1,1647.0,10240.0,335836.8,482.6,456.8
1/4/83,449.5,422.9,102772.7,276.7,551.6,890.4,4334.2,1541.5,1640.0,10195.8,334389.7,479.3,454.6
1/5/83,454.0,422.8,104143.7,279.9,559.0,890.1,4393.9,1565.0,1665.2,10352.7,339534.5,484.6,460.6
1/6/83,454.5,422.8,105139.3,282.6,563.5,897.6,4456.0,1575.5,1691.3,10515.4,344869.1,489.9,464.6
1/7/83,465.0,431.5,103950.7,288.7,556.5,878.1,4391.0,1556.5,1674.5,10410.6,341432.8,484.5,459.4
1/10/83,474.0,439.2,109929.4,298.1,580.9,922.7,4611.8,1640.8,1752.0,10905.0,361070.0,504.7,478.6
1/11/83,484.5,450.2,112238.4,306.3,599.5,946.4,4784.7,1672.1,1822.2,11341.7,375528.2,522.0,495.8
1/12/83,480.5,446.5,111332.0,304.7,590.0,939.5,4726.5,1664.4,1800.0,11203.6,370958.4,513.6,489.6
1/13/83,488.3,454.1,112686.1,309.1,598.7,943.5,4797.2,1690.4,1826.9,11371.2,376506.1,521.3,493.3
1/14/83,483.3,451.6,111529.2,305.3,591.3,935.8,4722.7,1661.3,1795.8,11177.4,370088.3,513.8,488.7
1/17/83,498.5,465.9,113624.6,313.8,604.4,956.3,4837.6,1701.6,1816.1,11315.8,377041.6,524.1,499.6
1/18/83,485.0,459.7,112984.6,307.6,597.3,956.7,4781.9,1671.8,1802.2,11229.0,374149.1,516.1,494.7
1/19/83,495.5,473.4,116799.2,314.7,609.9,983.1,4870.6,1710.1,1844.1,11490.3,382855.7,528.4,506.1
1/20/83,487.3,467.3,114733.3,310.4,597.1,965.7,4788.1,1658.0,1811.5,11287.0,376083.9,518.6,497.4
1/21/83,485.0,467.8,115902.5,309.5,602.0,977.6,4846.3,1690.1,1825.0,11371.3,378891.1,520.2,501.5
1/24/83,476.0,464.1,114486.1,309.0,586.1,965.0,4693.7,1633.5,1743.8,10885.1,374008.3,508.1,487.7
1/25/83,488.8,469.0,114465.7,318.0,599.4,965.6,4748.7,1673.0,1781.9,11123.1,382188.6,519.9,496.4
1/26/83,486.5,467.2,115023.9,314.7,603.6,971.8,4770.1,1679.5,1783.2,11131.3,382470.6,518.4,500.7
1/27/83,496.5,477.1,116032.8,322.9,609.2,979.8,4863.3,1699.8,1812.6,11314.4,388760.5,528.2,506.7
1/28/83,493.8,475.4,116391.7,321.5,608.6,979.6,4865.5,1694.2,1810.6,11302.5,388351.7,525.3,507.6
1/31/83,499.5,486.1,120786.2,328.6,622.1,1013.5,5003.5,1735.0,1852.2,11532.6,400806.0,540.4,519.9
2/1/83,508.5,494.6,121619.7,333.7,628.1,1024.3,5017.5,1754.0,1867.5,11628.1,404125.5,544.9,525.0
2/2/83,498.3,490.4,120768.4,328.9,616.8,1020.2,4952.5,1719.0,1840.6,11460.3,398291.7,536.2,517.4
2/3/83,503.5,491.0,120942.3,330.2,624.0,1022.0,5012.1,1736.0,1857.1,11563.3,401874.6,542.6,522.6
2/4/83,498.5,488.4,120510.5,328.1,615.6,1020.5,4980.6,1721.7,1845.4,11490.5,399343.9,538.8,519.0
2/7/83,490.3,476.5,116432.6,319.9,600.4,992.4,4830.0,1682.7,1795.4,11195.4,387420.8,553.5,505.1
2/8/83,497.3,480.2,117868.4,323.4,607.9,1001.9,4900.3,1710.1,1812.6,11302.5,391123.8,562.1,513.0
2/9/83,492.3,473.6,116506.5,319.2,603.4,995.9,4847.3,1694.1,1791.7,11171.9,386604.6,555.6,507.2
2/10/83,496.0,474.2,116871.0,321.0,606.8,999.0,4877.3,1699.5,1797.3,11206.8,387814.1,556.7,509.1
2/11/83,504.5,480.5,119540.6,326.5,619.8,1021.8,4962.2,1741.8,1838.3,11462.8,396672.7,565.2,521.7
2/14/83,500.5,479.3,118740.7,325.3,612.7,1015.0,4944.8,1720.8,1837.4,11457.7,394018.3,561.5,515.6
2/15/83,509.3,485.5,119621.1,330.4,626.0,1020.4,5042.9,1765.9,1874.1,11686.7,401894.8,567.3,528.6
2/16/83,508.5,483.7,118388.6,329.3,621.7,1008.3,4983.6,1749.4,1853.5,11558.3,397478.3,558.6,521.8
2/17/83,504.8,480.3,118094.0,327.2,619.8,1008.7,4981.6,1742.3,1852.8,11553.5,397315.2,554.5,522.7
2/18/83,503.5,479.5,117532.7,326.4,614.9,1004.4,4951.7,1729.5,1838.9,11466.8,394331.4,548.6,519.0
2/21/83,504.5,479.7,118537.1,328.9,616.2,1013.0,4991.0,1736.4,1853.6,11541.8,397701.0,544.5,520.5
2/22/83,485.5,465.0,117898.8,319.3,616.7,1016.8,5025.7,1731.5,1868.2,11632.7,400833.8,544.3,520.9
2/23/83,470.3,452.0,112642.0,308.8,588.9,975.4,4752.9,1648.3,1776.2,11059.7,381089.4,519.9,497.5
2/24/83,475.0,454.7,111021.1,311.0,581.5,959.0,4691.6,1631.0,1750.6,10900.5,375605.8,511.2,490.6
2/25/83,464.8,445.9,110589.9,304.2,578.1,955.0,4660.4,1620.6,1738.9,10828.0,373104.8,507.5,489.0
2/28/83,408.5,394.4,99730.8,269.6,515.8,864.3,4197.0,1441.9,1539.5,9612.9,316076.2,456.8,440.2
3/1/83,414.0,399.7,99050.9,274.8,508.9,856.4,4118.9,1427.0,1529.0,9547.4,313921.4,453.6,437.1
3/2/83,430.0,415.3,102278.6,285.4,527.7,884.0,4270.1,1483.0,1589.8,9927.5,326417.7,471.1,454.0
3/3/83,429.5,414.3,102147.1,283.9,527.7,887.4,4271.4,1484.8,1585.6,9900.9,325542.9,470.7,453.8
3/4/83,412.5,395.8,98071.8,272.7,508.2,850.2,4124.8,1430.8,1526.6,9532.5,313430.3,453.5,438.9
3/7/83,420.8,403.7,99506.0,277.3,515.0,861.8,4144.0,1451.4,1549.6,9589.8,316683.1,457.2,444.5
3/8/83,417.5,402.2,100661.2,278.2,516.9,870.2,4218.5,1455.5,1570.9,9721.4,321031.2,459.7,495.5
3/9/83,426.0,410.4,100858.9,283.7,520.5,874.4,4191.7,1460.4,1577.3,9761.0,322337.5,462.6,497.8
3/10/83,434.8,419.8,102665.8,287.5,530.5,888.5,4280.7,1490.0,1598.8,9894.3,326739.5,471.0,504.6
3/11/83,420.5,408.0,101161.0,280.2,519.9,878.8,4223.8,1460.0,1577.6,9762.9,322399.9,462.4,494.9
3/14/83,428.5,409.0,102493.1,283.8,529.5,890.6,4288.4,1481.5,1581.9,9806.2,326189.9,470.0,492.9
3/15/83,434.5,415.7,103612.9,286.9,534.1,895.6,4327.5,1501.8,1594.7,9885.7,328836.6,474.0,497.9
3/16/83,419.0,402.2,100657.9,277.9,518.5,870.2,4221.7,1458.2,1555.7,9644.0,320796.8,460.8,484.9
3/17/83,416.5,401.8,99666.8,277.3,509.5,858.0,4143.8,1437.7,1535.0,9515.9,316532.9,454.8,478.3
3/18/83,421.8,409.1,100869.2,283.5,513.9,869.0,4204.9,1447.3,1561.1,9677.8,321919.6,456.9,484.6
